n,m,q,r,prior,metric,bits,label,assumptions,model,effective_dimension,candidate_capacity_bits,delta_log2_radius,radius_ratio,baseline_beta,continuous_new_beta,predicted_delta_beta_continuous,integer_new_beta,predicted_delta_beta_integer,capacity_label,predicted_log2_work_gain,work_model_label
512,512,4096,59,uniform_ternary,hard_support_selectivity,614.4872124574518,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,614.4872124574518,10.241453540957531,1210.5555273591508,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,59,uniform_ternary,hard_support_selectivity,614.4872124574518,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,614.4872124574518,12.289744249149036,5007.04688461846,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,59,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,59,cbd2,support_selectivity,571.0062424016456,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,59,cbd2,shannon_deficit,588.1922953284555,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,59,cbd2,renyi2_separation,597.6276979997531,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,59,cbd3,support_selectivity,542.3660595986014,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,59,cbd3,shannon_deficit,570.3316399485117,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,59,cbd3,renyi2_separation,581.2531934435474,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,59,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,59,"fixed_weight(+8,-8)",exact_residual_profile,696.2593759555106,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,696.2593759555106,0.6792774399565956,1.6013375396800467,60.0,52.47709652492617,7.522903475073832,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,59,"fixed_weight(+8,-8)",exact_residual_profile,696.2593759555106,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,696.2593759555106,11.604322932591844,3113.5029538431327,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,59,"fixed_weight(+8,-8)",exact_residual_profile,696.2593759555106,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,696.2593759555106,13.925187519110212,15556.043126956421,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,60,uniform_ternary,hard_support_selectivity,624.9022499567307,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,624.9022499567307,0.609660731665103,1.5259003316333843,60.0,53.264899351524335,6.735100648475665,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,60,uniform_ternary,hard_support_selectivity,624.9022499567307,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,624.9022499567307,10.415037499278844,1365.3333333333335,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,60,uniform_ternary,hard_support_selectivity,624.9022499567307,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,624.9022499567307,12.498044999134613,5784.77447058125,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,60,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,60,cbd2,support_selectivity,580.6843143067583,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,60,cbd2,shannon_deficit,598.161656266226,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,60,cbd2,renyi2_separation,607.7569810166981,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,60,cbd3,support_selectivity,551.5587046765438,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,60,cbd3,shannon_deficit,579.9982779137407,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,60,cbd3,renyi2_separation,591.1049424849634,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,60,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,60,"fixed_weight(+8,-8)",exact_residual_profile,708.2104663550297,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,708.2104663550297,0.6909370403463704,1.6143316975423634,60.0,52.34444207044537,7.655557929554632,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,60,"fixed_weight(+8,-8)",exact_residual_profile,708.2104663550297,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,708.2104663550297,11.803507772583828,3574.4554908782557,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,60,"fixed_weight(+8,-8)",exact_residual_profile,708.2104663550297,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,708.2104663550297,14.164209327100593,18359.120499333043,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,61,uniform_ternary,hard_support_selectivity,635.3172874560095,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,635.3172874560095,0.6198217438595214,1.536685300193002,60.0,53.150338239335824,6.849661760664176,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,61,uniform_ternary,hard_support_selectivity,635.3172874560095,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,635.3172874560095,10.588621457600158,1539.9005406862736,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,61,uniform_ternary,hard_support_selectivity,635.3172874560095,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,635.3172874560095,12.706345749120189,6683.303840890334,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,61,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,61,cbd2,support_selectivity,590.3623862118709,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,61,cbd2,shannon_deficit,608.1310172039964,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,61,cbd2,renyi2_separation,617.886264033643,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,61,cbd3,support_selectivity,560.7513497544862,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,61,cbd3,shannon_deficit,589.6649158789696,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,61,cbd3,renyi2_separation,600.9566915263796,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,61,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,61,"fixed_weight(+8,-8)",exact_residual_profile,720.1623720668285,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,720.1623720668285,0.7025974361627596,1.6274321946265615,60.0,52.21155634759752,7.788443652402478,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,61,"fixed_weight(+8,-8)",exact_residual_profile,720.1623720668285,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,720.1623720668285,12.002706201113808,4103.690469692679,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,61,"fixed_weight(+8,-8)",exact_residual_profile,720.1623720668285,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,720.1623720668285,14.403247441336571,21667.535401716268,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,62,uniform_ternary,hard_support_selectivity,645.7323249552883,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,645.7323249552883,0.6299827560539398,1.547546496239056,60.0,53.03563898855886,6.964361011441142,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,62,uniform_ternary,hard_support_selectivity,645.7323249552883,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,645.7323249552883,10.762205415921471,1736.7873597699281,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,62,uniform_ternary,hard_support_selectivity,645.7323249552883,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,645.7323249552883,12.914646499105766,7721.398726400389,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,62,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,62,cbd2,support_selectivity,600.0404581169836,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,62,cbd2,shannon_deficit,618.1003781417669,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,62,cbd2,renyi2_separation,628.015547050588,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,62,cbd3,support_selectivity,569.9439948324285,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,62,cbd3,shannon_deficit,599.3315538441987,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,62,cbd3,renyi2_separation,610.8084405677956,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,62,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,62,"fixed_weight(+8,-8)",exact_residual_profile,732.1150663520502,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,732.1150663520502,0.7142586013190734,1.6406398787268603,60.0,52.078432319002076,7.921567680997924,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,62,"fixed_weight(+8,-8)",exact_residual_profile,732.1150663520502,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,732.1150663520502,12.20191777253417,4711.3270619576015,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,62,"fixed_weight(+8,-8)",exact_residual_profile,732.1150663520502,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,732.1150663520502,14.642301327041004,25572.424495168765,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,63,uniform_ternary,hard_support_selectivity,656.1473624545672,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,656.1473624545672,0.6401437682483583,1.5584844585426747,60.0,52.9207975304309,7.079202469569097,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,63,uniform_ternary,hard_support_selectivity,656.1473624545672,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,656.1473624545672,10.935789374242786,1958.8475056397447,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,63,uniform_ternary,hard_support_selectivity,656.1473624545672,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,656.1473624545672,13.122947249091345,8920.73736454801,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,63,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,63,cbd2,support_selectivity,609.7185300220962,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,63,cbd2,shannon_deficit,628.0697390795373,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,63,cbd2,renyi2_separation,638.1448300675329,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,63,cbd3,support_selectivity,579.136639910371,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,63,cbd3,shannon_deficit,608.9981918094277,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,63,cbd3,renyi2_separation,620.6601896092117,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,63,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,63,"fixed_weight(+8,-8)",exact_residual_profile,744.0685237661132,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,744.0685237661132,0.7259205109913299,1.653955605420993,60.0,51.94506271806394,8.054937281936063,52.0,8.0,RANK_ONLY_REFERENCE,2.286,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,63,"fixed_weight(+8,-8)",exact_residual_profile,744.0685237661132,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,744.0685237661132,12.401142062768553,5408.984555487665,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,63,"fixed_weight(+8,-8)",exact_residual_profile,744.0685237661132,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,744.0685237661132,14.881370475322264,30181.365842372576,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,64,uniform_ternary,hard_support_selectivity,666.562399953846,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,666.562399953846,0.6503047804427766,1.569499729682988,60.0,52.80580970051828,7.194190299481718,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,64,uniform_ternary,hard_support_selectivity,666.562399953846,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,666.562399953846,11.1093733325641,2209.2995603441905,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,64,uniform_ternary,hard_support_selectivity,666.562399953846,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,666.562399953846,13.33124799907692,10306.365199759819,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,64,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,64,cbd2,support_selectivity,619.3966019272088,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,64,cbd2,shannon_deficit,638.0391000173078,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,64,cbd2,renyi2_separation,648.2741130844779,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,64,cbd3,support_selectivity,588.3292849883134,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,64,cbd3,shannon_deficit,618.6648297746567,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,64,cbd3,renyi2_separation,630.5119386506277,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,64,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,64,"fixed_weight(+8,-8)",exact_residual_profile,756.0227200765,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,756.0227200765,0.7375831415380488,1.6673802380777525,60.0,51.81144004054762,8.188559959452377,52.0,8.0,RANK_ONLY_REFERENCE,2.286,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,64,"fixed_weight(+8,-8)",exact_residual_profile,756.0227200765,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,756.0227200765,12.600378667941667,6210.004798741607,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,64,"fixed_weight(+8,-8)",exact_residual_profile,756.0227200765,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,756.0227200765,15.12045440153,35621.345761918914,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
768,768,97,1,uniform_ternary,hard_support_selectivity,5.014950341465972,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1537.0,5.014950341465972,0.003262817398481439,1.0022641720554721,60.0,59.97615678372064,0.023843216279360036,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
